1,0003170822019091220200610,None
1,0003158072019091220200610,None
1,0003164272019091220200610,None
1,0003164662019091220200610,None
1,0003164282019091220200610,None
1,0003164672019091220200610,None
1,0003164292019091220200610,None
1,0003164682019091220200610,None
1,0003164302019091220200610,0.0
1,0003164692019091220200610,None
1,0003164312019091220200610,None
1,0003164702019091220200610,None
1,0003146872019091220200610,None
1,0003164322019091220200610,None
1,0003164712019091220200610,None
1,0003146962019091220200610,None
1,0003164332019091220200610,None
1,0003164722019091220200610,None
1,0003164342019091220200610,None
1,0003164732019091220200610,None
1,0003164352019091220200610,0.0
1,0003164742019091220200610,0.0
1,0003164362019091220200610,0.0
1,0003164752019091220200610,0.0
1,0003164372019091220200610,0.0
1,0003164762019091220200610,0.0
1,0003164382019091220200610,0.0
1,0003164772019091220200610,0.0
1,0003164392019091220200610,0.0
1,0003170902019091220200610,0.0
1,0003165372019091220200610,0.0
1,0003165382019091220200610,0.0
1,0003165392019091220200610,-4.0
2,0003170872019091220200610,None
2,0003164942019091220200610,None
2,0003165102019091220200610,None
2,0003165562019091220200610,None
2,0003154262019091220200610,None
2,0003147522019091220200610,None
2,0003165402019091220200610,None
2,0003164972019091220200610,None
2,0003165112019091220200610,None
2,0003164792019091220200610,None
2,0003164982019091220200610,None
2,0003164802019091220200610,None
2,0003165412019091220200610,0.0
2,0003164812019091220200610,0.0
2,0003165332019091220200610,None
2,0003164822019091220200610,None
2,0003165122019091220200610,None
2,0003164832019091220200610,None
2,0003158062019091220200610,None
2,0003164992019091220200610,None
2,0003164842019091220200610,None
2,0003151172019091220200610,None
2,0003165432019091220200610,None
2,0003164852019091220200610,None
2,0003165342019091220200610,None
2,0003164862019091220200610,0.0
2,0003165132019091220200610,0.0
2,0003164872019091220200610,0.0
2,0003165002019091220200610,0.0
2,0003164882019091220200610,0.0
2,0003165422019091220200610,0.0
2,0003164892019091220200610,0.0
2,0003165352019091220200610,0.0
2,0003164902019091220200610,0.0
2,0003165202019091220200610,0.0
2,0003170912019091220200610,0.0
2,0003165512019091220200610,0.0
3,0003147472019091220200610,None
3,0003155892019091220200610,None
3,0003155232019091220200610,None
3,0003155252019091220200610,None
3,0003156312019091220200610,None
3,0003159772019091220200610,None
3,0003149452019091220200610,None
3,0003152062019091220200610,None
3,0003148822019091220200610,None
3,0003152072019091220200610,None
3,0003148722019091220200610,None
3,0003151992019091220200610,None
3,0003148732019091220200610,0.0
3,0003152002019091220200610,None
3,0003148742019091220200610,None
3,0003152082019091220200610,None
3,0003148752019091220200610,None
3,0003152012019091220200610,None
3,0003154232019091220200610,None
3,0003173392019091220200610,None
3,0003155332019091220200610,None
3,0003155342019091220200610,None
3,0003152022019091220200610,None
3,0003148762019091220200610,0.0
3,0003152092019091220200610,0.0
3,0003148772019091220200610,0.0
3,0003152032019091220200610,0.0
3,0003148782019091220200610,0.0
3,0003152102019091220200610,0.0
3,0003148792019091220200610,0.0
3,0003152042019091220200610,0.0
3,0003148802019091220200610,0.0
3,0003152052019091220200610,0.0
3,0003147502019091220200610,0.0
3,0003148812019091220200610,0.0
3,0003148282019091220200610,0.0
3,0003148292019091220200610,0.0
3,0003146942019091220200610,0.0
4,0003143642019091220200610,None
4,0003143652019091220200610,None
4,0003146982019091220200610,None
4,0003147532019091220200610,None
4,0003146472019091220200610,None
4,0003151202019091220200610,None
4,0003151182019091220200610,None
4,0003151452019091220200610,None
4,0003151212019091220200610,None
4,0003151192019091220200610,None
4,0003151462019091220200610,None
4,0003151222019091220200610,None
4,0003151342019091220200610,None
4,0003151472019091220200610,None
4,0003151232019091220200610,None
4,0003151352019091220200610,0.0
4,0003151482019091220200610,0.0
4,0003151242019091220200610,None
4,0003151362019091220200610,None
4,0003151492019091220200610,None
4,0003151252019091220200610,None
4,0003151372019091220200610,None
4,0003151502019091220200610,None
4,0003151262019091220200610,None
4,0003151382019091220200610,None
4,0003151512019091220200610,None
4,0003151272019091220200610,None
4,0003151392019091220200610,None
4,0003151522019091220200610,None
4,0003151282019091220200610,None
4,0003151402019091220200610,None
4,0003151532019091220200610,0.0
4,0003151292019091220200610,0.0
4,0003151412019091220200610,0.0
4,0003151542019091220200610,0.0
4,0003151302019091220200610,0.0
4,0003151422019091220200610,0.0
4,0003151552019091220200610,0.0
4,0003151312019091220200610,0.0
4,0003151432019091220200610,0.0
4,0003151562019091220200610,0.0
4,0003151322019091220200610,0.0
4,0003151442019091220200610,0.0
4,0003151572019091220200610,0.0
4,0003151332019091220200610,0.0
4,0003148832019091220200610,0.0
4,0003163592019091220200610,0.0
4,0003163602019091220200610,0.0
4,0003163612019091220200610,1.0
5,0003164922019091220200610,None
5,0003165092019091220200610,None
5,0003165252019091220200610,None
5,0003164402019091220200610,None
5,0003170832019091220200610,None
5,0003164412019091220200610,None
5,0003164542019091220200610,None
5,0003164422019091220200610,None
5,0003164552019091220200610,None
5,0003164432019091220200610,None
5,0003164562019091220200610,0.0
5,0003164442019091220200610,None
5,0003164572019091220200610,None
5,0003164452019091220200610,None
5,0003164582019091220200610,None
5,0003164462019091220200610,None
5,0003164592019091220200610,None
5,0003164472019091220200610,None
5,0003164602019091220200610,None
5,0003164482019091220200610,None
5,0003164612019091220200610,None
5,0003164492019091220200610,0.0
5,0003164622019091220200610,0.0
5,0003164502019091220200610,0.0
5,0003164632019091220200610,0.0
5,0003164512019091220200610,0.0
5,0003164642019091220200610,0.0
5,0003164522019091220200610,0.0
5,0003164652019091220200610,0.0
5,0003164532019091220200610,0.0
5,0003164782019091220200610,0.0
5,0003170932019091220200610,0.0
7,0003146882019091220200610,None
7,0003145692019091220200610,None
7,0003145732019091220200610,None
7,0003145742019091220200610,None
7,0003145752019091220200610,0.0
7,0003145762019091220200610,None
7,0003146892019091220200610,None
7,0003149512019091220200610,None
7,0003145832019091220200610,None
7,0003145772019091220200610,None
7,0003145782019091220200610,None
7,0003145842019091220200610,0.0
7,0003158022019091220200610,-2.0
7,0003145792019091220200610,0.0
7,0003145802019091220200610,0.0
7,0003145812019091220200610,-1.0
7,0003145822019091220200610,1.0
7,0003145862019091220200610,0.0
8,0003155522019091220200610,None
8,0003147462019091220200610,None
8,0003145882019091220200610,None
8,0003145892019091220200610,None
8,0003145902019091220200610,0.0
8,0003145912019091220200610,0.0
8,0003146902019091220200610,None
8,0003145922019091220200610,None
8,0003155532019091220200610,None
8,0003145932019091220200610,None
8,0003145942019091220200610,None
8,0003145952019091220200610,None
8,0003145962019091220200610,0.0
8,0003146742019091220200610,0.0
8,0003145972019091220200610,0.0
8,0003145982019091220200610,0.0
8,0003145992019091220200610,0.0
8,0003146002019091220200610,0.0
8,0003146012019091220200610,0.0
9,0003153122019091220200610,None
9,0003143662019091220200610,None
9,0003152862019091220200610,None
9,0003149592019091220200610,None
9,0003143802019091220200610,None
9,0003143752019091220200610,None
9,0003149602019091220200610,None
9,0003143672019091220200610,None
9,0003143682019091220200610,None
9,0003149662019091220200610,None
9,0003144382019091220200610,None
9,0003144512019091220200610,None
9,0003144632019091220200610,None
9,0003144392019091220200610,None
9,0003144522019091220200610,None
9,0003144642019091220200610,None
9,0003144402019091220200610,0.0
9,0003144532019091220200610,0.0
9,0003144652019091220200610,None
9,0003144412019091220200610,None
9,0003144542019091220200610,None
9,0003144662019091220200610,None
9,0003149672019091220200610,None
9,0003144422019091220200610,None
9,0003144552019091220200610,None
9,0003149712019091220200610,None
9,0003144672019091220200610,None
9,0003144432019091220200610,None
9,0003144562019091220200610,None
9,0003144682019091220200610,None
9,0003144442019091220200610,None
9,0003149682019091220200610,None
9,0003144572019091220200610,None
9,0003144692019091220200610,None
9,0003144452019091220200610,0.0
9,0003144582019091220200610,0.0
9,0003144702019091220200610,0.0
9,0003144462019091220200610,0.0
9,0003149692019091220200610,None
9,0003144592019091220200610,0.0
9,0003144712019091220200610,0.0
9,0003156332019091220200610,None
9,0003144472019091220200610,0.0
9,0003144602019091220200610,0.0
9,0003144722019091220200610,0.0
9,0003149702019091220200610,None
9,0003144482019091220200610,0.0
9,0003144612019091220200610,0.0
9,0003144732019091220200610,0.0
9,0003144492019091220200610,0.0
9,0003144622019091220200610,0.0
9,0003144742019091220200610,0.0
9,0003144502019091220200610,0.0
9,0003145172019091220200610,0.0
9,0003145182019091220200610,0.0
9,0003145192019091220200610,-1435.0
10,0003170822019091220200610,None
10,0003158072019091220200610,None
10,0003164272019091220200610,None
10,0003164662019091220200610,None
10,0003164282019091220200610,None
10,0003164672019091220200610,None
10,0003164292019091220200610,None
10,0003164682019091220200610,None
10,0003164302019091220200610,0.0
10,0003164692019091220200610,None
10,0003164312019091220200610,None
10,0003164702019091220200610,None
10,0003146872019091220200610,None
10,0003164322019091220200610,None
10,0003164712019091220200610,None
10,0003146962019091220200610,None
10,0003164332019091220200610,None
10,0003164722019091220200610,None
10,0003164342019091220200610,None
10,0003164732019091220200610,None
10,0003164352019091220200610,0.0
10,0003164742019091220200610,0.0
10,0003164362019091220200610,0.0
10,0003164752019091220200610,0.0
10,0003164372019091220200610,0.0
10,0003164762019091220200610,0.0
10,0003164382019091220200610,0.0
10,0003164772019091220200610,0.0
10,0003164392019091220200610,0.0
10,0003170902019091220200610,0.0
10,0003165372019091220200610,0.0
10,0003165382019091220200610,0.0
10,0003165392019091220200610,-4.0
12,0003162982019091220200610,None
12,0003143852019091220200610,None
12,0003145242019091220200610,None
12,0003150412019091220200610,None
12,0003150302019091220200610,None
12,0003145252019091220200610,None
12,0003153142019091220200610,None
12,0003150292019091220200610,None
12,0003145222019091220200610,None
12,0003149782019091220200610,None
12,0003163332019091220200610,None
12,0003149762019091220200610,None
12,0003146972019091220200610,None
12,0003150402019091220200610,None
12,0003163072019091220200610,None
12,0003149772019091220200610,None
12,0003163362019091220200610,None
12,0003163322019091220200610,None
12,0003149822019091220200610,None
12,0003149792019091220200610,None
12,0003163342019091220200610,None
12,0003149812019091220200610,None
12,0003163502019091220200610,None
12,0003149802019091220200610,None
12,0003163352019091220200610,None
12,0003150042019091220200610,None
12,0003163152019091220200610,None
12,0003150122019091220200610,None
12,0003163232019091220200610,None
12,0003150202019091220200610,None
12,0003163082019091220200610,None
12,0003149832019091220200610,None
12,0003163432019091220200610,None
12,0003149902019091220200610,0.0
12,0003163512019091220200610,None
12,0003149972019091220200610,0.0
12,0003163582019091220200610,None
12,0003150052019091220200610,0.0
12,0003163162019091220200610,None
12,0003150132019091220200610,None
12,0003163242019091220200610,0.0
12,0003150212019091220200610,None
12,0003163372019091220200610,None
12,0003149842019091220200610,None
12,0003163442019091220200610,None
12,0003149912019091220200610,None
12,0003163522019091220200610,None
12,0003149982019091220200610,None
12,0003163092019091220200610,None
12,0003150062019091220200610,None
12,0003163172019091220200610,None
12,0003150142019091220200610,None
12,0003163252019091220200610,None
12,0003150222019091220200610,None
12,0003163382019091220200610,None
12,0003149852019091220200610,None
12,0003163452019091220200610,None
12,0003162992019091220200610,None
12,0003149922019091220200610,None
12,0003163532019091220200610,None
12,0003149992019091220200610,None
12,0003163102019091220200610,None
12,0003163002019091220200610,None
12,0003150072019091220200610,None
12,0003163012019091220200610,None
12,0003163182019091220200610,None
12,0003150152019091220200610,None
12,0003163262019091220200610,None
12,0003150232019091220200610,None
12,0003163392019091220200610,None
12,0003149862019091220200610,None
12,0003163462019091220200610,None
12,0003149932019091220200610,None
12,0003163542019091220200610,None
12,0003150002019091220200610,None
12,0003163112019091220200610,None
12,0003150082019091220200610,None
12,0003163192019091220200610,None
12,0003150162019091220200610,None
12,0003163272019091220200610,None
12,0003150242019091220200610,0.0
12,0003163402019091220200610,None
12,0003149872019091220200610,0.0
12,0003163472019091220200610,None
12,0003149942019091220200610,0.0
12,0003163552019091220200610,0.0
12,0003150012019091220200610,0.0
12,0003163122019091220200610,0.0
12,0003150092019091220200610,0.0
12,0003163202019091220200610,0.0
12,0003150172019091220200610,0.0
12,0003163282019091220200610,0.0
12,0003150252019091220200610,0.0
12,0003163412019091220200610,0.0
12,0003149882019091220200610,0.0
12,0003163482019091220200610,6.0
12,0003149952019091220200610,0.0
12,0003163562019091220200610,0.0
12,0003150022019091220200610,0.0
12,0003163132019091220200610,0.0
12,0003150102019091220200610,0.0
12,0003163212019091220200610,0.0
12,0003150182019091220200610,0.0
12,0003163292019091220200610,0.0
12,0003150262019091220200610,0.0
12,0003163422019091220200610,0.0
12,0003149892019091220200610,0.0
12,0003163492019091220200610,0.0
12,0003149962019091220200610,0.0
12,0003163572019091220200610,0.0
12,0003150032019091220200610,0.0
12,0003163142019091220200610,0.0
12,0003150112019091220200610,0.0
12,0003163222019091220200610,0.0
12,0003150192019091220200610,0.0
12,0003163302019091220200610,0.0
12,0003150272019091220200610,0.0
12,0003163312019091220200610,0.0
12,0003150282019091220200610,0.0
12,0003163032019091220200610,0.0
12,0003163022019091220200610,0.0
12,0003163042019091220200610,0.0
12,0003163062019091220200610,0.0
12,0003150502019091220200610,0.0
12,0003145212019091220200610,0.0
12,0003145232019091220200610,0.0
13,0003143852019091220200610,None
13,0003150412019091220200610,None
13,0003150302019091220200610,None
13,0003150292019091220200610,None
13,0003149782019091220200610,None
13,0003149762019091220200610,None
13,0003150402019091220200610,None
13,0003149772019091220200610,None
13,0003149822019091220200610,None
13,0003149792019091220200610,None
13,0003149812019091220200610,None
13,0003149802019091220200610,None
13,0003150042019091220200610,None
13,0003150122019091220200610,None
13,0003150202019091220200610,None
13,0003149832019091220200610,None
13,0003149902019091220200610,0.0
13,0003149972019091220200610,0.0
13,0003150052019091220200610,0.0
13,0003150132019091220200610,None
13,0003150212019091220200610,None
13,0003149842019091220200610,None
13,0003149912019091220200610,None
13,0003149982019091220200610,None
13,0003150062019091220200610,None
13,0003150142019091220200610,None
13,0003150222019091220200610,None
13,0003149852019091220200610,None
13,0003162992019091220200610,None
13,0003149922019091220200610,None
13,0003149992019091220200610,None
13,0003163002019091220200610,None
13,0003150072019091220200610,None
13,0003163012019091220200610,None
13,0003150152019091220200610,None
13,0003150232019091220200610,None
13,0003149862019091220200610,None
13,0003149932019091220200610,None
13,0003150002019091220200610,None
13,0003150082019091220200610,None
13,0003150162019091220200610,None
13,0003150242019091220200610,0.0
13,0003149872019091220200610,0.0
13,0003149942019091220200610,0.0
13,0003150012019091220200610,0.0
13,0003150092019091220200610,0.0
13,0003150172019091220200610,0.0
13,0003150252019091220200610,0.0
13,0003149882019091220200610,0.0
13,0003149952019091220200610,0.0
13,0003150022019091220200610,0.0
13,0003150102019091220200610,0.0
13,0003150182019091220200610,0.0
13,0003150262019091220200610,0.0
13,0003149892019091220200610,0.0
13,0003149962019091220200610,0.0
13,0003150032019091220200610,0.0
13,0003150112019091220200610,0.0
13,0003150192019091220200610,0.0
13,0003150272019091220200610,0.0
13,0003150282019091220200610,0.0
13,0003163032019091220200610,0.0
13,0003163022019091220200610,0.0
13,0003163042019091220200610,0.0
13,0003150502019091220200610,0.0
13,0003145212019091220200610,0.0
14,0003147712019091220200610,None
14,0003150452019091220200610,None
16,0003170762019091220200610,None
16,0003167672019091220200610,None
16,0003167682019091220200610,None
16,0003167832019091220200610,None
16,0003158072019091220200610,None
16,0003146952019091220200610,None
16,0003167432019091220200610,None
16,0003167612019091220200610,None
16,0003155852019091220200610,None
16,0003167752019091220200610,None
16,0003167822019091220200610,None
16,0003167442019091220200610,None
16,0003167552019091220200610,None
16,0003167762019091220200610,None
16,0003167882019091220200610,None
16,0003167452019091220200610,None
16,0003167622019091220200610,0.0
16,0003167692019091220200610,0.0
16,0003167842019091220200610,None
16,0003167502019091220200610,None
16,0003167562019091220200610,None
16,0003167742019091220200610,None
16,0003167812019091220200610,None
16,0003167532019091220200610,None
16,0003167602019091220200610,None
16,0003167772019091220200610,None
16,0003167872019091220200610,None
16,0003155862019091220200610,None
16,0003167462019091220200610,None
16,0003167632019091220200610,None
16,0003167702019091220200610,None
16,0003167852019091220200610,None
16,0003167512019091220200610,None
16,0003167572019091220200610,0.0
16,0003167732019091220200610,0.0
16,0003167802019091220200610,0.0
16,0003167472019091220200610,0.0
16,0003167592019091220200610,0.0
16,0003167782019091220200610,0.0
16,0003167542019091220200610,0.0
16,0003167482019091220200610,0.0
16,0003167642019091220200610,0.0
16,0003167712019091220200610,0.0
16,0003167862019091220200610,None
16,0003167522019091220200610,0.0
16,0003167582019091220200610,0.0
16,0003167722019091220200610,0.0
16,0003167792019091220200610,0.0
16,0003167492019091220200610,0.0
16,0003167652019091220200610,0.0
16,0003167662019091220200610,0.0
16,0003172022019091220200610,0.0
16,0003172032019091220200610,0.0
17,0003149412019091220200610,None
17,0003149422019091220200610,None
17,0003153672019091220200610,None
17,0003149432019091220200610,None
17,0003153262019091220200610,None
17,0003143762019091220200610,None
17,0003153272019091220200610,None
17,0003143712019091220200610,None
17,0003153532019091220200610,None
17,0003153282019091220200610,None
17,0003153252019091220200610,None
17,0003153542019091220200610,None
17,0003153412019091220200610,None
17,0003153292019091220200610,None
17,0003153552019091220200610,0.0
17,0003153422019091220200610,0.0
17,0003153302019091220200610,0.0
17,0003153562019091220200610,None
17,0003153432019091220200610,None
17,0003153312019091220200610,None
17,0003153572019091220200610,None
17,0003153442019091220200610,None
17,0003153322019091220200610,None
17,0003153582019091220200610,None
17,0003153452019091220200610,None
17,0003153332019091220200610,None
17,0003153592019091220200610,None
17,0003153462019091220200610,None
17,0003153342019091220200610,None
17,0003153602019091220200610,None
17,0003153472019091220200610,0.0
17,0003153352019091220200610,0.0
17,0003153612019091220200610,0.0
17,0003153482019091220200610,0.0
17,0003153362019091220200610,0.0
17,0003153622019091220200610,0.0
17,0003153492019091220200610,0.0
17,0003153372019091220200610,0.0
17,0003153632019091220200610,0.0
17,0003153502019091220200610,0.0
17,0003153382019091220200610,0.0
17,0003153642019091220200610,0.0
17,0003153512019091220200610,0.0
17,0003153392019091220200610,0.0
17,0003153652019091220200610,0.0
17,0003153522019091220200610,0.0
17,0003153402019091220200610,0.0
17,0003145682019091220200610,0.0
17,0003153662019091220200610,0.0
17,0003153682019091220200610,0.0
17,0003153692019091220200610,0.0
18,0003143702019091220200610,None
18,0003145272019091220200610,None
18,0003145262019091220200610,None
18,0003143692019091220200610,None
18,0003145282019091220200610,None
18,0003145302019091220200610,None
18,0003145432019091220200610,None
18,0003145292019091220200610,None
18,0003145312019091220200610,None
18,0003145562019091220200610,None
18,0003145442019091220200610,None
18,0003145322019091220200610,0.0
18,0003145572019091220200610,0.0
18,0003145452019091220200610,None
18,0003145332019091220200610,None
18,0003145582019091220200610,None
18,0003145462019091220200610,None
18,0003143742019091220200610,None
18,0003145342019091220200610,None
18,0003145592019091220200610,None
18,0003145472019091220200610,None
18,0003145352019091220200610,None
18,0003145602019091220200610,None
18,0003145482019091220200610,None
18,0003145362019091220200610,None
18,0003145612019091220200610,None
18,0003145492019091220200610,None
18,0003145372019091220200610,None
18,0003145622019091220200610,0.0
18,0003145502019091220200610,0.0
18,0003145382019091220200610,0.0
18,0003145632019091220200610,0.0
18,0003145512019091220200610,0.0
18,0003145392019091220200610,0.0
18,0003145642019091220200610,0.0
18,0003145522019091220200610,0.0
18,0003145402019091220200610,0.0
18,0003145652019091220200610,0.0
18,0003145532019091220200610,0.0
18,0003145412019091220200610,0.0
18,0003145662019091220200610,0.0
18,0003145542019091220200610,0.0
18,0003145422019091220200610,0.0
18,0003145672019091220200610,0.0
18,0003145552019091220200610,0.0
18,0003145702019091220200610,0.0
18,0003145712019091220200610,0.0
18,0003145722019091220200610,0.0
19,0003149412019091220200610,None
19,0003149422019091220200610,None
19,0003153672019091220200610,None
19,0003149432019091220200610,None
19,0003153262019091220200610,None
19,0003143762019091220200610,None
19,0003153272019091220200610,None
19,0003143712019091220200610,None
19,0003153532019091220200610,None
19,0003153282019091220200610,None
19,0003153252019091220200610,None
19,0003153542019091220200610,None
19,0003153412019091220200610,None
19,0003153292019091220200610,None
19,0003153552019091220200610,0.0
19,0003153422019091220200610,0.0
19,0003153302019091220200610,0.0
19,0003153562019091220200610,None
19,0003153432019091220200610,None
19,0003153312019091220200610,None
19,0003153572019091220200610,None
19,0003153442019091220200610,None
19,0003153322019091220200610,None
19,0003153582019091220200610,None
19,0003153452019091220200610,None
19,0003153332019091220200610,None
19,0003153592019091220200610,None
19,0003153462019091220200610,None
19,0003153342019091220200610,None
19,0003153602019091220200610,None
19,0003153472019091220200610,0.0
19,0003153352019091220200610,0.0
19,0003153612019091220200610,0.0
19,0003153482019091220200610,0.0
19,0003153362019091220200610,0.0
19,0003153622019091220200610,0.0
19,0003153492019091220200610,0.0
19,0003153372019091220200610,0.0
19,0003153632019091220200610,0.0
19,0003153502019091220200610,0.0
19,0003153382019091220200610,0.0
19,0003153642019091220200610,0.0
19,0003153512019091220200610,0.0
19,0003153392019091220200610,0.0
19,0003153652019091220200610,0.0
19,0003153522019091220200610,0.0
