"@id";"@lat";"@lon";"name";"hiking"
996405001;45.9690306;10.911537;;"yes"
999097443;45.866024;10.6210354;;"yes"
999097460;45.8845864;10.6298166;;"yes"
999097560;45.8723817;10.6182941;"sella nord monte Stigolo";
999097607;45.8641188;10.6286352;;"yes"
999097681;45.8781902;10.6292217;;"yes"
1000018757;45.8688999;10.6346651;"Bisti";"yes"
1033793347;46.4359053;11.2033195;;
1094717544;45.915339;10.8341637;;"yes"
1094719021;45.9180764;10.8330271;;"yes"
1100566529;46.4069879;10.7896042;;
1100567387;46.3520622;10.9119682;"SAT 119";"yes"
1103398996;45.985118;10.9400146;;"yes"
1105135992;45.7776203;10.9987219;;"yes"
1105135993;45.7821897;10.9918698;;"yes"
1108365946;46.0433004;11.3027265;;
1108366005;46.0414924;11.3090101;;"yes"
1108392601;46.0488621;11.3199899;;"yes"
1108402522;46.049515;11.3293158;;"yes"
1108425600;46.0429546;11.3305839;"Pian della Casara";"yes"
1108425606;46.0422958;11.3126857;;"yes"
1108425616;46.0421566;11.3176043;"Vetriolo Vecchio";"yes"
1108425632;46.0424004;11.3126857;"Vetriolo";"yes"
1108425644;46.0424075;11.327968;;"yes"
1108425659;46.049825;11.3335087;;"yes"
1126466857;45.8556776;11.026085;;"yes"
1128857403;46.3114709;11.1803695;;
1128857414;46.3121715;11.1799082;;
1128857416;46.3163755;11.1835483;;
1128857430;46.3150667;11.183404;;
1128857432;46.3082845;11.1730477;;
1139425028;45.8455119;11.0374256;;"yes"
1149322843;46.1079688;11.2519389;;"yes"
1162752725;46.2166844;11.352752;;"yes"
1162752771;46.2170666;11.3519589;"Malga Vernera Bassa";"yes"
1162788458;46.2190477;11.3440203;;"yes"
1176801045;46.1073411;11.1207417;;
1176801071;46.1118412;11.109721;;
1176801110;46.1128421;11.1114024;;
1176801146;46.1117291;11.1092509;;
1176801169;46.1171501;11.120016;;
1189935899;46.182941;11.2667964;;
1230537303;46.2253306;11.120943;;"yes"
1231361202;46.035445;11.150315;;
1231361213;46.0341106;11.1505716;;
1231361223;46.0351541;11.1479977;;
1231379229;45.936036;10.8113603;;"yes"
1237706576;45.7882292;11.1757249;"Cogolo Alto";
1239945384;46.0156674;11.0888199;;
1239945389;46.0192883;11.0844878;;
1239945636;46.0184221;11.0857577;;
1239945653;46.0175072;11.0866265;;
1239945719;46.0152102;11.0892373;;
1239945721;46.0247909;11.085746;;
1239945843;46.0137421;11.082681;;
1239945907;46.0161047;11.0880327;;
1249153318;46.2015094;11.0725877;;"yes"
1249153440;46.1828334;11.0585581;;"yes"
1249153468;46.1753752;11.0626872;;"yes"
1249153685;46.1769102;11.0642887;"Cortalta";"yes"
1249153843;46.2026205;11.0662216;;"yes"
1249153891;46.1941112;11.0596144;;"yes"
1249154147;46.1993987;11.0736153;;"yes"
1249154234;46.1766312;11.0541941;;"yes"
1249154374;46.1763423;11.0643312;;"yes"
1249154792;46.1822444;11.0521985;;"yes"
1249154829;46.1862407;11.0566016;;"yes"
1249154923;46.1796438;11.0664513;"Località Pineta";"yes"
1249155018;46.1770394;11.0534498;"Santel";"yes"
1249155208;46.2018266;11.0702922;;"yes"
1249155210;46.1885037;11.0767351;;"yes"
1249155628;46.193313;11.0590882;;"yes"
1249155786;46.1872293;11.0744216;;"yes"
1249155839;46.1766624;11.0540773;;"yes"
1249156022;46.1896963;11.0585751;;"yes"
1249156045;46.1866802;11.0739258;;"yes"
1249156189;46.1948148;11.0631302;;"yes"
1249156415;46.1950582;11.0621105;;"yes"
1260055155;45.9120414;10.8073681;;"yes"
1260969049;46.0977224;11.1438724;;
1260969054;46.0989233;11.1357071;;
1269623510;45.9106869;11.1044913;"MTB";
1269623529;45.9078292;11.0929878;;
1269623534;45.9074731;11.0957263;;
1269623566;45.9107852;11.1042264;"MTB";
1269623583;45.9112407;11.1025024;"MTB";
1269623588;45.9100725;11.0855622;;
1272514765;46.070778;10.8429951;"Capitel de la Spina";"yes"
1272514852;46.0527815;10.8536223;"Stenico";"yes"
1272515102;46.0574789;10.8721034;;"yes"
1272515106;46.0713268;10.8549951;;"yes"
1272515183;46.0609317;10.8732899;;"yes"
1272515189;46.055395;10.8529421;;"yes"
1272515562;46.0573038;10.8722851;"Seo";"yes"
1272515603;46.0650516;10.8481743;;"yes"
1273084924;45.9073946;11.0591382;"sentiero Volano";
1285774667;45.9452694;10.8641114;;"yes"
1293850041;46.2458206;11.0682663;;"yes"
1302059979;46.1049069;11.0158075;;
1302059989;46.0995106;11.0175088;;
1302060073;46.0985028;11.019647;;
1302120377;46.2187632;11.118824;;
1302120421;46.2307218;11.1267264;;"yes"
1302120423;46.2249679;11.1227298;;"yes"
1302120466;46.2261026;11.1224406;;"yes"
1302120516;46.2422632;11.1318679;;
1302120660;46.2347132;11.1325253;;
1302120667;46.2514649;11.1415056;;"yes"
1302120691;46.2445599;11.1317674;;
1302120713;46.2245617;11.1233456;"Monte di Mezzocorona";"yes"
1305109142;46.0681616;11.183074;;
1305109203;46.0688493;11.1833462;;
1305109237;46.0735254;11.1717335;;
1305109302;46.073678;11.1691055;;
1305199190;46.1252385;11.3783759;;
1305199218;46.1332317;11.3643592;;
1305199223;46.1230606;11.3779084;;
1305199239;46.1287809;11.3834654;;
1305199267;46.1324957;11.3653613;;
1305199270;46.1305621;11.3697968;;
1305199309;46.1357181;11.3754674;;
1305199337;46.1303627;11.3702942;;
1305199389;46.1372539;11.3768361;;
1305199398;46.1324579;11.388533;;
1305199415;46.1371998;11.3771335;;
1305199419;46.1349558;11.3724975;;
1305199437;46.1322581;11.3621828;;
1305199477;46.1106315;11.3747708;;
1305199550;46.1233681;11.3789871;;
1305199581;46.1317318;11.3623786;"Ponte sul Rio Battisti";
1305199583;46.1337017;11.3651338;;
1305199587;46.1344458;11.3659171;;
1311022179;45.8175121;10.6096272;;"yes"
1319823568;46.2171608;11.0422995;"Dolomiti di Brenta Bike";
1319823579;46.2373367;11.0312196;"Dolomiti di Brenta Bike";
1330076746;45.804906;11.1752153;;
1330078395;45.8189754;11.146518;;
1330080033;45.8297055;11.1530336;;
1331498994;46.0891607;11.0867352;;
1331499085;46.082504;11.0878659;;
1331499090;46.0844926;11.0979303;;
1331510689;46.2416953;11.0833022;;"yes"
1331510882;46.2467299;11.0832067;;"yes"
1331510910;46.2360138;11.0668379;"Sella Tor di Visione";"yes"
1331510986;46.2497338;11.0793998;;"yes"
1331511065;46.2484137;11.0760148;;"yes"
1331511077;46.2314997;11.0698877;;"yes"
1331511160;46.2362727;11.0673717;;"yes"
1331511204;46.2398804;11.0761116;;"yes"
1331511217;46.2447135;11.0826835;;"yes"
1331511295;46.2322836;11.0704509;;"yes"
1338599039;46.1163397;11.118394;;
1338599042;46.1176153;11.1211132;;
1338599060;46.1190669;11.1199005;;
1338599066;46.1226397;11.1169474;;
1338599075;46.1204244;11.1207684;;
1338599103;46.1159288;11.1171638;;
1338599111;46.1218182;11.1177304;;
1339604441;46.4246357;11.6368794;;
1339604458;46.4259428;11.6338467;"Mandra de Vael";
1340059728;46.1297431;11.3979503;;
1340060161;46.1291976;11.4011606;"Passo dei Garofani";
1346355070;46.4201349;11.6298621;;
1346355074;46.4203244;11.6158552;;
1346355278;46.426074;11.6662104;;
1346355311;46.4263467;11.6443009;"Rondolaz";"yes"
1346355326;46.4264952;11.6565384;;
1346355430;46.4282648;11.6707514;;
1346355471;46.4321892;11.6669939;;
1346355473;46.4323113;11.6588901;;
1346355487;46.4333464;11.6609194;;
1346355492;46.4335409;11.6613204;;
1346355496;46.4336532;11.6646899;;
1346355500;46.4338613;11.6626912;;
1346355501;46.4341747;11.6631731;;
1346355520;46.4424429;11.6435035;;
1346355534;46.4452508;11.640277;;
1346355552;46.4471752;11.6417717;;
1346355553;46.4566393;11.6588471;;
1346355570;46.4596675;11.6311261;;
1346355629;46.4712934;11.6561001;;
1346355632;46.4758522;11.6497106;;
1346355633;46.4785598;11.6554252;;
1348532841;46.4417543;10.8174918;;
1348532900;46.4285523;10.8665084;;
1348533185;46.4416113;10.8191767;;
1348533188;46.4364896;10.8250475;;
1348533262;46.4302882;10.875286;"Malga Bordolona di Sopra";
1350479867;46.4290845;10.8621281;"Passo Palù";
1355671848;46.2061523;10.8521875;"Vallesinella di Sotto";"yes"
1355671855;46.1736572;10.8922521;;
1355671863;46.1754884;10.8720434;;
1355671872;46.1757597;10.8885666;;
1355671929;46.1775651;10.8866466;;
1355671958;46.1784713;10.861152;;
1355672140;46.1922241;10.8815288;;
1355672196;46.1992327;10.8387206;;
1355672209;46.1993443;10.8383108;;
1355672214;46.1993746;10.8223651;;"no"
1355672227;46.1995038;10.8275492;;
1355672232;46.1995675;10.8239358;;"no"
1355672264;46.1999525;10.858415;"Rifugio Casinei";"yes"
1355672268;46.2000225;10.858284;"Rifugio Casinei";"yes"
1355672273;46.2001471;10.8333787;;
1355672325;46.2050912;10.8412411;;
1355672350;46.206469;10.8518597;;"yes"
1355672360;46.2070482;10.8505177;;
1355672364;46.2072514;10.8500875;;
1355672371;46.2075542;10.8464928;;
1355672378;46.2077491;10.8466123;;
1356089883;46.1540862;10.8994812;;
1356821940;45.8109259;10.8910543;;"yes"
1356822079;45.8042352;10.9183914;;"yes"
1357186404;46.0526317;10.853673;;"yes"
1363577407;46.1639357;11.3596024;;"yes"
1364886478;46.1284232;11.3777162;"Baiti del Laner";
1364886479;46.1301435;11.3800148;"Croce del Laner";
1364886486;46.1301875;11.3790639;;
1364886489;46.1304563;11.3716977;;
1364886497;46.1323136;11.3921215;;
1364890480;46.1332494;11.1213819;"Camparta media";
1368281397;46.1220759;11.1217258;;
1372991884;45.8388482;10.9106294;;"yes"
1372991986;45.8354374;10.9123994;;"yes"
1373226157;46.4173653;10.9795012;"Castello Basso";
1373231372;46.4168941;10.9856487;;
1373232972;46.418133;10.982532;;
1381050039;46.2050858;11.0415744;;
1381612219;46.1763751;11.0530395;;"yes"
1384748029;46.2138093;11.0479628;;
1388564919;46.0733642;11.1054295;;"yes"
1389912459;45.9957566;10.8897913;;"yes"
1389912468;46.0515604;10.9021919;;"yes"
1389912495;46.0354616;10.8931583;;"yes"
1389912602;46.0008875;10.8929919;;"yes"
1389912680;45.9767809;10.8793368;;"yes"
1389912739;46.0230827;10.9145926;;"yes"
1389912752;46.0347225;10.9170748;;
1389912775;46.035663;10.9037508;;"yes"
1389912986;46.0289821;10.9171062;;
1389913362;46.0365222;10.8944036;;"yes"
1389938619;46.0352514;10.8942428;;
1389959326;45.9456258;10.8510602;;"yes"
1389959442;45.9503889;10.8606405;;"yes"
1397738176;46.1521915;10.8139977;;
1397738177;46.1197623;10.8069139;;
1397738178;46.1246746;10.8089361;;
1397738179;46.1271175;10.8093828;;
1397738182;46.1283337;10.8098435;;
1397738183;46.1297074;10.8098617;;
1397738184;46.1332129;10.8088252;;
1397738185;46.1351641;10.8093313;;
1397738187;46.1387322;10.8107265;;
1397738189;46.1417217;10.8128622;;
1397738297;46.1498996;10.8478588;;"yes"
1397738305;46.1505276;10.847666;;"yes"
1397738315;46.1515162;10.8477999;;
1411634823;46.3752436;10.6723023;;
1413099167;46.1490885;11.5139856;;"yes"
1413099184;46.1532549;11.5134485;;"yes"
1413099187;46.1532539;11.5125612;;"yes"
1413099524;46.1824783;11.4860007;;"yes"
1421187527;46.1325961;11.3264604;;"yes"
1421187528;46.1223027;11.3148532;;"yes"
1428415018;46.3384305;11.8004648;;
1428416156;46.3687874;11.8059968;;
1428416457;46.3778035;11.7939629;;
1428937097;46.341086;11.789859;;
1428937489;46.3422445;11.7710655;;
1428938587;46.3475004;11.7764078;"Segnale sentiero";
1431217195;46.2304535;10.8901297;;"yes"
1432568184;46.4773078;11.2118957;;
1432766857;46.2382464;11.8918181;;
1432767160;46.2411541;11.8845357;;
1432952121;46.2426077;10.8960462;;"yes"
1432952285;46.2472225;10.8576401;;"yes"
1442631799;45.8961278;11.1195098;;"yes"
1442637641;45.8920536;11.1345133;;"yes"
1455819484;46.4096026;11.7500413;"Forca del Pief";
1468627972;46.4691946;11.8665473;;
1471151139;46.4935588;11.7565255;;"yes"
1471151141;46.4939114;11.6850478;;"yes"
1475361643;46.2730918;11.0882985;;"yes"
1478179141;45.8229966;10.8777558;;
1486003810;45.8464301;10.7291724;;"no"
1486004719;45.857873;10.7270432;"Malga Cita";"yes"
1486116649;45.8425452;10.7347563;;"yes"
1487741216;46.2463179;11.0717344;;"yes"
1488968519;46.2402134;11.0621623;"Cammino Jacopeo D'Anaunia";"yes"
1489113395;46.0806126;11.3970769;"Trenca";"yes"
1489189266;46.0958562;11.3960262;"Busa di Casa Pinello";"yes"
1489189280;46.0923511;11.3994528;"Col del Sète";"yes"
1489189288;46.0845942;11.4002977;"Lago dele Carezze";"yes"
1489189355;46.0940533;11.3658973;"Passo della Portela";"yes"
1489189361;46.0737066;11.3878024;"Rifugio Serot";
1489189371;46.0996888;11.3812402;"Sette Laghi";"yes"
1489189381;46.0716129;11.3759388;;"yes"
1489189386;46.0716197;11.3763335;;
1489189397;46.071677;11.3769773;;
1489189402;46.0718137;11.3748398;;
1489189448;46.0732119;11.3740073;;
1489189459;46.0735533;11.3865391;;"yes"
1489189467;46.0739767;11.3902379;;"yes"
1489189494;46.0743377;11.3846761;"Malga Fravort";"yes"
1489189540;46.0748735;11.3781584;;"yes"
1489189550;46.0753534;11.3777246;;"yes"
1489189551;46.0771486;11.3733464;;
1489189552;46.0771615;11.3724702;;"yes"
1489189553;46.0772019;11.3729897;;"yes"
1489189562;46.0783312;11.3925497;;
1489189568;46.0822767;11.4009624;;
1489189569;46.0822964;11.4009154;;"yes"
1492363091;46.265988;11.0852709;;"yes"
1497544429;46.2635022;11.0891377;"Cammino Jacopeo D'Anaunia";"yes"
1498879276;45.9331168;10.8789398;;"yes"
1501945941;45.9435264;10.8801182;;"yes"
1501945945;45.9436385;10.8678234;;"yes"
1501945988;45.9443356;10.8807238;;"yes"
1501946019;45.946169;10.8667883;;"yes"
1501946250;45.9488689;10.8851245;;"yes"
1501946508;45.9527541;10.8886436;;"yes"
1524975903;46.1416062;10.9654884;;"yes"
1525442512;46.1442889;10.9651813;;"yes"
1527057213;46.1834726;11.0280872;;"yes"
1527057216;46.1859888;11.0406079;;"yes"
1535734352;46.2650232;11.0867105;;
1538328528;45.871191;11.0755388;;
1544690295;46.2519386;11.0806147;;"yes"
1544690311;46.2520361;11.0808321;;"yes"
1544690337;46.2520579;11.0813089;;"yes"
1558642140;46.2244536;11.1244567;;"yes"
1558645603;46.22794;11.1235523;;"yes"
1558645609;46.228132;11.1234184;;"yes"
1558645630;46.2296503;11.1030263;"Bait dei Manzi";"yes"
1558645928;46.2308099;11.1266138;"Plon";"yes"
1558649391;46.2331927;11.1098587;;"yes"
1558654762;46.2344907;11.1115297;;"yes"
1558666730;46.237992;11.1219202;"Baito Aiseli";"yes"
1560830807;46.2725433;11.0913652;;"yes"
1560832798;46.2722786;11.0922128;;"yes"
1563104190;46.1683119;11.7846452;"Capitello San Antonio";"yes"
1583263155;45.9026469;10.9257781;;"yes"
1583263168;45.9113972;10.9345001;;"yes"
1601137416;45.8624621;10.8298262;;"yes"
1601137536;45.8711647;10.7819154;;"yes"
1601137544;45.8712813;10.7919614;;"yes"
1601137624;45.8755043;10.7972831;;"yes"
1601137753;45.8794929;10.7967695;;
1607457395;45.8510523;10.7677393;;
1609177663;46.4029046;11.6074204;;
1613533397;45.8587897;10.6900026;"Bocca Casèt";"yes"
1613533404;45.8662603;10.7452384;;"yes"
1613533413;45.870903;10.7186858;"Bochet de la Spinera";"yes"
1613533445;45.8797045;10.684631;;"yes"
1619187437;45.9647671;10.9088475;;"yes"
1619187442;45.9652933;10.9088781;;"yes"
1619187609;45.9861974;10.9213822;;
1619187680;45.9930456;10.9209445;;"yes"
1619187752;45.9958504;10.9228788;;
1619187784;46.0019347;10.9347984;;
1619187913;46.0083244;10.9333862;;
1619187918;46.0090014;10.9419076;;
1619187922;46.0091663;10.9349088;;
1619187941;46.0093204;10.9343448;;
1619187962;46.0127195;10.9377927;;
1619187995;46.0140081;10.9475015;;
1619187997;46.0164288;10.9477764;;
1628722774;45.9212938;10.8309852;;
1628722779;45.9252842;10.8378884;;"yes"
1628722833;45.9270754;10.8327118;;"yes"
1628722869;45.9286973;10.836857;;"yes"
1628722882;45.9293963;10.823565;;"yes"
1628722969;45.9303139;10.8271235;;"yes"
1628723008;45.9347376;10.8324037;;"yes"
1628723017;45.9347512;10.8325575;;"yes"
1628723086;45.9360348;10.8376996;;"yes"
1631831500;45.8700966;10.878273;;
1631831501;45.8735912;10.8674289;;
1631831503;45.8758916;10.8895474;;"yes"
1631831504;45.8771518;10.8645174;;
1631831505;45.8778102;10.857705;;
1631831507;45.8787264;10.8571662;;
1631831508;45.8787963;10.8563875;;
1631831509;45.8788283;10.8562794;;
1631831522;45.8820483;10.8463903;;"yes"
1631831523;45.8878028;10.8535007;;
1631831524;45.8886887;10.8538476;;
1631831526;45.8929285;10.8872053;;
1631831530;45.8940363;10.8870049;;
1631831531;45.8946155;10.8518926;;
1631831540;45.8983276;10.8531898;;
1631831547;45.8991167;10.8518529;;
1631831561;45.904385;10.843469;;
1632690315;45.9653525;10.8115515;;"yes"
1635683662;45.9188324;10.855254;;
1635683667;45.9204477;10.8577818;;
1635683670;45.9205576;10.8573445;;
1635683682;45.9216613;10.8738258;;
1635683686;45.9237766;10.8716564;;"yes"
1635683688;45.9239359;10.8715799;;
1635683742;45.9283446;10.8654563;;
1635683803;45.9329181;10.8707151;;
1635683807;45.9342774;10.8763583;;"yes"
1635683815;45.9344149;10.876585;;"yes"
1635683831;45.9351308;10.8777459;;"yes"
1635683916;45.9381171;10.8836045;;"yes"
1649567551;46.0207638;11.041003;;"yes"
1649567553;46.0208827;11.041902;;"yes"
1654265144;46.2399855;11.0628696;"Cammino Jacopeo D'Anaunia";"yes"
1670964070;45.8344032;10.9405673;;
1670994281;45.8505594;10.933487;;
1680289433;45.8691759;10.8868065;;
1680289464;45.8703028;10.8789745;;"yes"
1689075471;46.1008416;11.0826677;;"yes"
1689075691;46.1036619;11.0784508;;"yes"
1690521158;45.8339767;10.7902335;;"yes"
1690521159;45.8340666;10.7903223;;
1690521184;45.838242;10.7825204;;"yes"
1690521265;45.8398574;10.7935331;;"yes"
1690521297;45.8421462;10.778799;;"yes"
1690521649;45.8494753;10.7975635;;
1690521732;45.8528752;10.7966694;;"yes"
1690521836;45.8552756;10.8006927;;"yes"
1701471013;45.8945913;10.7798739;;"yes"
1701471229;45.8956855;10.7794791;;"yes"
1701471254;45.895807;10.7814979;"Malga Dromaé";"yes"
1704963792;45.8829532;10.829162;;"yes"
1704963898;45.8836949;10.8298461;;"yes"
1707502320;45.8354952;10.7559152;;"yes"
1707502339;45.8364769;10.7529318;;"yes"
1707502354;45.8366022;10.7551502;;"yes"
1707502375;45.8372661;10.7597214;;"yes"
1707502417;45.8375044;10.760024;;
1707502637;45.8464835;10.7678842;;"yes"
1707502652;45.848216;10.684018;;"yes"
1707502663;45.8562503;10.6882339;"Bochèt de Casèt";"yes"
1707502738;45.8614804;10.7043085;;"yes"
1707502785;45.8618826;10.7104491;;"yes"
1707502858;45.8639273;10.8133303;;"yes"
1707502970;45.8650002;10.7888627;;"yes"
1707503043;45.866809;10.7873677;;
1707503198;45.8702607;10.7159675;;
1707503236;45.8709498;10.7735113;;
1707503297;45.8731309;10.7299878;;"yes"
1707503614;45.8798038;10.7389482;"Roccolo";"yes"
1707503642;45.8812312;10.7345943;"Mountain & Garda Bike";
1708665277;45.9347883;10.9062406;;"yes"
1711813698;46.2011676;11.3789756;"Malga Buse del Sasso";"yes"
1711813704;46.201981;11.3796566;;"yes"
1711814660;46.2084184;11.375169;;"yes"
1711815507;46.2127773;11.3761699;;"yes"
1711815532;46.212808;11.3764074;;"yes"
1711815778;46.2160664;11.3736767;;"yes"
1725755178;45.9108837;10.8518623;;"yes"
1725755189;45.9356132;10.9108639;;"yes"
1725755198;45.9364217;10.9101928;;"yes"
1726617829;45.8847994;10.7310621;;
1726617849;45.8860814;10.7310082;"Mountain & Garda Bike";
1726617852;45.8865442;10.7312167;;"yes"
1734631836;46.2044391;11.338458;"Loca";"yes"
1734631886;46.2202645;11.3400057;;"yes"
1734644919;46.2071295;11.3447532;;"yes"
1734644964;46.2079299;11.3452607;;"yes"
1734668596;46.1912138;11.3663508;;"yes"
1734668611;46.1912158;11.3665485;;"yes"
1734668667;46.1920136;11.3655197;;"yes"
1734668696;46.2049854;11.3523142;;"yes"
1734668709;46.2050676;11.3524385;;"yes"
1734673706;46.1875398;11.362169;;"yes"
1734673710;46.1876883;11.3618066;;"yes"
1737618077;45.8367001;10.8149206;;"yes"
1737618137;45.850081;10.8234259;;"yes"
1741873531;45.9276358;10.8825575;;
1741873536;45.9284296;10.8845423;;
1741873555;45.9306306;10.8803704;;
1741873564;45.9323104;10.8794952;;
1741873574;45.9341765;10.8794926;;
1741873580;45.9409214;10.8895155;;
1741873586;45.9415222;10.8902118;;
1741873588;45.9432243;10.8885228;;
1741873590;45.9471806;10.8925047;;
1744312935;46.0420789;11.2706612;;"yes"
1760214953;45.8578754;10.98049;;"yes"
1761789738;46.4322606;11.175601;;"yes"
1761789739;46.4414562;11.1909945;;"yes"
1761789740;46.4417331;11.1770377;;"yes"
1761789753;46.447924;11.2125587;;"yes"
1763371258;46.0911954;11.163168;;"yes"
1763371275;46.0921492;11.1606006;;"yes"
1763371323;46.0940941;11.146193;;"yes"
1763371344;46.0950622;11.1542546;;"yes"
1766653361;45.9493951;11.2466257;;"yes"
1766653683;46.0800447;11.3673403;;"yes"
1766675491;46.0296483;11.2551627;;"yes"
1766675492;46.0323818;11.263639;;"yes"
1767600983;46.04328;10.6785442;;"yes"
1767616754;46.0424562;10.6827439;;"yes"
1767830588;45.9616671;10.8149255;;"yes"
1770703081;46.1236348;11.5112687;;"yes"
1774194392;45.849141;11.2227412;"Monte Maggio";"yes"
1774194397;45.8495124;11.222508;;"yes"
1774194399;45.8504437;11.2214839;;"yes"
1774194405;45.8528005;11.2203834;;"yes"
1774194406;45.852854;11.2201436;;"yes"
1774194449;45.8648234;11.2211762;;"yes"
1774194471;45.8708419;11.2177931;;"yes"
1775862308;45.955989;11.059872;;
1780327670;45.9708103;10.9387527;;"yes"
1780327752;45.971635;10.9351496;;"yes"
1781834707;45.9035169;10.8372547;;
1781834708;45.9040556;10.8354161;;
1781834709;45.9058879;10.8355078;;
1781834710;45.9085818;10.8332985;;
1781834711;45.9089613;10.8349852;;
1781834712;45.9094733;10.8319938;;
1781834713;45.9106639;10.8311535;;
1781834714;45.9167148;10.8259327;;
1781834715;45.9172485;10.8255582;;
1781834716;45.9184703;10.830333;;
1781834717;45.9189596;10.8276001;;
1781834727;45.9212723;10.8418951;;"yes"
1781834728;45.9213066;10.841755;;"yes"
1781834729;45.9216081;10.8287304;;
1781834731;45.9242846;10.843975;;"yes"
1781834735;45.92816;10.843677;;"yes"
1781834753;45.9351734;10.8482823;;"yes"
1781834759;45.9360116;10.8474922;;"yes"
1782752181;45.8715328;10.8248932;"Foletti - Biacesa";"yes"
1782752186;45.8654339;10.8306903;"Susatti - Riva";"yes"
1782752311;45.8665191;10.8066714;;"yes"
1782752314;45.8666123;10.809587;;"yes"
1782752336;45.8669944;10.8113374;;"yes"
1782752429;45.8677045;10.8120121;;"yes"
1782752470;45.8679336;10.8125378;;"yes"
1782752639;45.8695529;10.8285197;;"yes"
1782752703;45.8707625;10.8191865;;"yes"
1782752781;45.8723859;10.8177769;;"yes"
1792033392;45.8544666;10.7156267;;"yes"
1792033535;45.8595845;10.7080631;;"yes"
1792033599;45.8605037;10.7014218;;"yes"
1792033602;45.8639932;10.7681347;;"yes"
1792033606;45.8652278;10.7890405;;"yes"
1792033616;45.866103;10.7888587;;"yes"
1792033617;45.8661167;10.7698621;;"yes"
1792033618;45.8672189;10.7664475;;"yes"
1792033620;45.8689592;10.764189;;"yes"
1792033623;45.8711276;10.7634572;;"yes"
1792033626;45.8725939;10.7624295;"Mountain & Garda Bike";
1796995342;46.4186075;11.6620058;"Pontac";
1796995366;46.4194292;11.6688109;"Pont de Val";
1800668286;46.2166759;11.1183439;;"yes"
1801202056;46.0643794;11.3509578;;"yes"
1802521122;45.9828301;11.2055183;"Malga Doss del Bue";"yes"
1802521127;45.9815684;11.2070069;"Prai Veci";"yes"
1802521128;45.9799136;11.2081228;"Punto Tappa Vigolana";"yes"
1802521139;45.970702;11.2227358;;"yes"
1802521143;45.9710526;11.2230277;;"yes"
1802521148;45.9729848;11.2135859;;"yes"
1802521152;45.9737559;11.1974306;;"yes"
1802521153;45.9738764;11.2129276;;"yes"
1802521166;45.97584;11.2182139;;"yes"
1802521175;45.9766594;11.1989594;;"yes"
1802521192;45.9774587;11.2088171;;"yes"
1802521237;45.9790102;11.2015832;;"yes"
1802521309;45.9809457;11.2031174;;"yes"
1802521315;45.9823753;11.2036374;;"yes"
1803248399;45.842881;10.8107347;;"yes"
1803248708;45.8513955;10.8198447;;"yes"
1805945679;46.1238482;11.4764835;;"yes"
1805946979;46.1319983;11.4198509;;"yes"
1805946984;46.1320017;11.4209019;;"yes"
1808677399;45.8643581;10.8809675;;
1808690360;45.8994209;10.7314027;;
1808690465;45.9112029;10.7387547;;
1808690542;45.9117074;10.7414097;;
1808690908;45.9203808;10.7513214;"Mountain & Garda Bike";
1808690942;45.9209945;10.7576518;;"yes"
1808690947;45.9212135;10.7570967;;"yes"
1808690950;45.9212862;10.7570208;"Mountain & Garda Bike";
1810308845;45.8212809;11.123893;;"yes"
1810308943;45.8238939;11.1173144;;"yes"
1810309028;45.8373132;11.1467162;;"yes"
1810359873;46.2682931;11.1531062;"Kofel";"yes"
1810359887;46.261832;11.1431615;"Vilpua";"yes"
1810359889;46.2716057;11.1508404;;"yes"
1810359890;46.2716159;11.150872;;"yes"
1810359891;46.2722013;11.1543333;;"yes"
1813898202;45.869895;10.8203927;;"yes"
1813898208;45.869934;10.8198627;;"yes"
1813898494;45.872613;10.821528;;"yes"
1813898637;45.8744677;10.8202797;;"yes"
1813898693;45.8747991;10.8210983;;"yes"
1813898833;45.8754855;10.821113;;"yes"
1816634573;45.8649944;10.8817483;;"yes"
1816634643;45.8863564;10.8526606;;
1817652500;45.8652905;10.8183467;;
1817652504;45.8783342;10.7450637;"Mountain & Garda Bike";
1817652699;45.888802;10.731309;"Mountain & Garda Bike";
1817652701;45.8888963;10.7386091;;
1817652702;45.8892591;10.7313435;"Mountain & Garda Bike";"yes"
1817652703;45.8899801;10.7320801;"Mountain & Garda Bike";"yes"
1817652724;45.8966452;10.7507658;;"yes"
1817652726;45.8966748;10.7507097;"Sella di Monte Cocca";"yes"
1817652739;45.8982024;10.7249369;"Mountain & Garda Bike";
1817652838;45.9077288;10.7282718;;"yes"
1817652945;45.9127234;10.7303073;"Mountain & Garda Bike";"yes"
1817652952;45.9127323;10.7305693;;
1817653091;45.9213038;10.7642574;;"yes"
1817653111;45.9238796;10.7614853;"Mountain & Garda Bike";
1817653124;45.9239655;10.7616253;"Malga Trat";"yes"
1818550478;46.2535298;11.8192608;"San Martino";"yes"
1818550479;46.2535571;11.818709;"San Martino";"yes"
1819340459;46.1723259;11.5456122;;"yes"
1819541443;46.2147631;11.384594;;"yes"
1819541461;46.2245954;11.3803318;;"yes"
1819541463;46.2246812;11.3804216;;"yes"
1819542172;46.2427899;11.3676848;;"yes"
1819543684;46.2504016;11.346207;;"yes"
1819544248;46.2530695;11.3556581;;"yes"
1820543037;46.1611523;11.5289902;;"yes"
1820820056;46.1943115;11.3721374;"Passo Mirafiori";"yes"
1820876926;46.1857634;11.3955237;;"yes"
1820876985;46.1887184;11.3985483;;"yes"
