"stop_id";"stop_name";"stop_lat";"stop_lon"
1898;"Marco-Officina";45.843877;11.008605
1899;"Marco";45.84183;11.007728
1900;"Marco-Via Varini";45.836853;11.011
1901;"Marco-Zona Ind.Le";45.825549;11.010721
1902;"Serravalle";45.809259;11.014916
1903;"S.Margherita Via Trento/Vanga";45.800294;11.023363
1904;"S.Margherita";45.796906;11.024864
1905;"Marani-Loc.Cumer";45.785014;11.018628
1906;"Marani";45.780826;11.015698
1907;"Marani-Via Campagnole";45.773439;11.011445
1908;"Marani-Fabbrica Bvm";45.773678;11.012688
1909;"Marani-Centrale Elettrica";45.769788;11.01022
1910;"Pilcante Bivio";45.762313;11.004846
1911;"Ala-Via Malfatti";45.758398;11.000745
1912;"Ala-Ospedale Bivio";45.75679;10.999016
1913;"Sdruzzinà-Loc.Campagnola";45.742707;10.980734
1914;"Sdruzzinà";45.740832;10.977281
1915;"Vò Sinistro";45.735022;10.959229
1916;"Sabbionara";45.740019;10.957604
1918;"Avio-Carabinieri";45.736955;10.9465
1919;"Avio";45.73549;10.942934
1920;"Avio-Cantina Sociale";45.732037;10.93847
1921;"Avio-Via M.Baldo";45.731593;10.934435
1922;"Avio-Cantina Sociale";45.732198;10.939079
1923;"Avio-Zona Ind.Le";45.730364;10.939478
1924;"Avio-Loc.Dazio";45.711912;10.926737
1927;"Borghetto";45.698581;10.926962
1928;"Borghetto-Cavalcaferr.";45.699086;10.928925
1929;"S.Leonardo";45.704662;10.93099
1931;"Rovereto-Via Cavour";45.887281;11.034552
1933;"Calliano-Bivio Folgaria";45.933179;11.096306
1934;"Dietrobeseno";45.927046;11.118484
1935;"Mezzomonte di Sotto";45.916957;11.134879
1936;"Mezzomonte";45.916422;11.138921
1937;"Peneri";45.918996;11.145347
1938;"Carpeneda";45.912806;11.157002
1939;"Folgaria-Ortofr.Bolognani";45.918964;11.157834
1940;"Folgaria-Via 25 Aprile";45.918634;11.162222
1941;"Folgaria-Via Battisti";45.917297;11.166765
1943;"Costa-Hotel Garden";45.918747;11.186274
1944;"Costa di Folgaria";45.920179;11.188639
1945;"Bivio Nocchi";45.919068;11.198434
1946;"Passo Del Sommo";45.919566;11.205947
1947;"S.Sebastiano";45.92501;11.212057
1948;"S.Sebastiano-Sez.Cacciatori";45.925469;11.214887
1949;"Bivio Cueli";45.923764;11.216204
1950;"Morganti";45.929359;11.221272
1951;"Morganti";45.929174;11.220992
1952;"Costa-Difr.Garden Hotel";45.918768;11.186158
1954;"Costa di Folgaria";45.920368;11.189059
1956;"Calliano-Bivio Folgaria";45.933019;11.09672
1958;"Villa Lagarina-A22";45.914606;11.033873
1959;"Villa Lagarina-Carabinieri";45.916303;11.034064
1960;"Piazzo di Villa Lagarina";45.922241;11.033966
1961;"Pomarolo";45.926259;11.042605
1962;"Pomarolo-Chiesa";45.926405;11.045615
1963;"Chiusole";45.92542;11.05326
1964;"Nomi";45.928721;11.072323
1965;"Nomi-Casa di Riposo";45.927894;11.0762
1967;"Rovereto-Via Bellavista";45.89092;11.047005
1968;"Campolongo-Noriglio";45.887004;11.063812
1969;"Noriglio";45.884541;11.069559
1970;"Noriglio-Beccachè";45.882075;11.071791
1971;"Costa di Noriglio";45.884272;11.07299
1972;"Valgrande-Sp 3 Km 8";45.87709;11.105903
1973;"Valgrande";45.878839;11.111133
1974;"Valduga-Prima";45.876701;11.124251
1976;"Valduga";45.877809;11.129783
1977;"Pedrazzi";45.878152;11.142222
1978;"Peltreri";45.87874;11.148788
1979;"Piazza di Terragnolo";45.878928;11.152416
1980;"Dosso";45.877625;11.155665
1981;"Puechem";45.877317;11.157882
1982;"Camperi";45.875169;11.161046
1983;"Baisi-Prima";45.867056;11.180174
1985;"Baisi";45.867136;11.182109
1986;"Zoreri";45.866337;11.184371
1987;"Zoreri-Soldati";45.864869;11.19006
1988;"Costa di Terragnolo";45.880792;11.148055
1989;"Castello";45.880834;11.141527
1990;"Potrich Bivio";45.883305;11.123673
1991;"Scottini-Prima";45.884471;11.129213
1992;"Scottini";45.88389;11.135235
1993;"Serrada";45.890915;11.154072
1994;"Serrada-Bivio Fondogrande";45.896171;11.155748
1995;"Mezzaselva";45.906007;11.173589
1997;"Folgaria-Rotatoria";45.913038;11.178088
1998;"Serrada";45.891049;11.154039
1999;"Mori-Terranera";45.847885;10.983642
2000;"S.Cecilia";45.823141;10.998179
2001;"Chizzola-Cava Cipriani";45.81912;11.000156
2002;"Chizzola-Sp. 90 Km 16.8";45.817738;11.003965
2003;"Chizzola-Euromobili";45.813498;11.008311
2004;"Chizzola";45.809175;11.008767
2005;"Villetta";45.807112;11.009864
2006;"S.Lucia di Ala";45.797365;11.015412
2007;"Pilcante-Capitelli";45.772609;11.001559
2008;"Pilcante-Scuole";45.770486;11.001247
2009;"Pilcante";45.767191;11.000764
2010;"Campagnola";45.757938;10.992038
2011;"Sabbionara-Casello Autostr.";45.746871;10.976755
2013;"Cornè-Bivio Saccone";45.810939;10.980437
2014;"Cornè-Fam.Coop";45.807942;10.971566
2018;"Pilcante-Cave";45.778359;11.002675
2019;"Rovereto-Via Dante";45.886462;11.040333
2020;"Rovereto-Viale Schio Civ. 19";45.883683;11.043476
2021;"Rovereto-Via Zugna Civ. 13";45.884371;11.046558
2022;"Bivio Porte di Trambileno";45.883259;11.051312
2023;"Dosso-Loc. Brentegan";45.880222;11.051101
2024;"Sich";45.873857;11.058117
2025;"Albaredo";45.855995;11.061134
2026;"Foppiano";45.842063;11.061812
2027;"Zanolli";45.822792;11.070762
2028;"Matassone";45.815852;11.078229
2029;"Aste";45.790383;11.095312
2030;"Cumerlotti";45.787134;11.101382
2031;"Riva di Vallarsa";45.77957;11.105236
2032;"Bruni";45.776691;11.107624
2033;"Geche";45.769336;11.115939
2034;"Obra di Vallarsa";45.764916;11.116504
2035;"Ometto";45.759715;11.118827
2036;"Rovereto-S.Maria";45.883632;11.040799
2060;"Vanza Bivio";45.850946;11.073051
2061;"Pozzacchio Bivio";45.844983;11.074256
2062;"Valmorbia";45.818618;11.091659
2063;"Valmorbia-Bivio Dosso";45.816939;11.094622
2064;"Zocchio";45.809064;11.096515
2065;"Anghebeni-Fam.Coop";45.796466;11.105436
2066;"Arlanch";45.790988;11.102064
2067;"S.Anna di Vallarsa";45.794758;11.096737
2068;"Arlanch-Dir. Raossi";45.791126;11.101786
2069;"Anghebeni";45.79414;11.107317
2070;"Foxi";45.789794;11.111886
2071;"Foxi-Loc.Prugnele";45.787188;11.10919
2072;"Raossi-Loc.Corte";45.782482;11.114263
2073;"Raossi";45.782692;11.118682
2074;"Speccheri Bivio";45.781151;11.124399
2075;"Parrocchia di Vallarsa";45.776986;11.123302
2076;"Piano";45.773237;11.131268
2077;"Piano di Vallarsa";45.771493;11.135679
2078;"Streva";45.762476;11.16187
2079;"Pian Delle Fugazze";45.760391;11.172669
2084;"Spino";45.860265;11.074844
2085;"Speccheri";45.765508;11.129886
2086;"Camposilvano Ii";45.758239;11.14436
2087;"Camposilvano";45.760188;11.144107
2099;"Ronzo Chienis";45.891087;10.951842
2100;"Ronzo Chienis-Via Longa";45.888625;10.948741
2101;"Ronzo Chienis-Cons.Ortofrutta";45.886909;10.946662
2102;"Varano";45.881318;10.938412
2103;"Pannone";45.877265;10.934161
2104;"Manzano.";45.866524;10.953423
2105;"Nomesino";45.865456;10.9627
2106;"Manzano";45.866575;10.953605
2107;"Valle S.Felice";45.868989;10.938219
2108;"Loppio-Bivio";45.85577;10.932164
2123;"Tierno-Via G.Battisti";45.847789;10.978015
2124;"Tierno";45.845531;10.977544
2125;"Besagno";45.837659;10.969125
2126;"Castione";45.837801;10.953532
2127;"Brentonico-Ferramenta";45.81944;10.958237
2128;"Brentonico";45.817937;10.956112
2129;"Fontechel";45.816501;10.948274
2130;"Fontechel-Bivio S.Giacomo";45.814087;10.945968
2131;"Prada";45.801037;10.955919
2132;"Saccone-Loc. Al Bus";45.796067;10.965987
2133;"Saccone";45.795393;10.974289
2134;"Crosano Bivio";45.821314;10.967065
2135;"Brentonico-Mobil.Zoller";45.822387;10.962756
2136;"Sorne";45.808236;10.953404
2137;"Cazzano";45.816981;10.969311
2138;"Crosano-Via S.Biagio 25/27";45.818934;10.975083
2141;"Crosano-Fam. Coop.";45.820049;10.975655
2142;"Crosano-Via Mazzini";45.820615;10.970804
2145;"Cornè Loc. Gai";45.808687;10.96786
2150;"Lon .";46.084021;10.992624
2156;"Tesero-Via Mulini";46.296355;11.506062
2157;"Tesero-Loc. Pesa";46.305819;11.504988
2158;"Stava-Chiesetta";46.310264;11.505074
2159;"Stava";46.315421;11.503413
2163;"Varena-Via Alpini-Dir.Lavazè";46.30773;11.460137
2174;"Civezzano-Quadrivio";46.089186;11.185616
2187;"Rovereto-Fs Sud";45.89032;11.034004
2193;"Civezzano Scuola Media";46.092559;11.179566
2194;"Virti";45.945491;11.238625
2210;"Visintainer Bivio";46.032037;11.267098
2211;"Falesina";46.071004;11.277772
2212;"Ivano Fracena";46.057114;11.528163
2213;"Trento-Via Bezzi";46.058466;11.11927
2214;"Loc. Lochere";45.98903;11.301001
2215;"Quaere";45.991113;11.303016
2216;"Lochere Bivio Quaere";45.991197;11.300217
2217;"Predazzo-Piscina Com.";46.31147;11.615521
2218;"Bedollo-Inc.Osvaldo/Martinati";46.165825;11.298951
2219;"Bedollo-Via S.Osvaldo 26";46.166497;11.3008
2220;"Bedollo-Inc.Via S.Osvaldo/Pec";46.168357;11.302237
2221;"Barcatta-Civico 31";46.25116;11.35043
2223;"S.Giuliana-Via Delle Fonti 2";45.989483;11.31152
2226;"Fiera di Primiero";46.162679;11.818537
2227;"Fiera di Primiero";46.172235;11.823741
2228;"Molaren";46.168;11.820299
2229;"Mezzano-Casa Ina";46.15645;11.807987
2230;"Transacqua-Albergo Belvedere";46.177762;11.837163
2231;"Transacqua-Piazza S.Marco";46.174804;11.833422
2232;"Transacqua-Isolabella";46.175236;11.831617
2234;"Tonadico-3 Ponti";46.179984;11.837951
2236;"S.Caterina di Pergine";46.017255;11.227013
2238;"Torbole";45.87086;10.875738
2241;"Rocce Rosse";46.031915;11.045708
2242;"Rov.-C.Rosmini Pt";45.891069;11.041276
2243;"Rovereto-Via Vannetti";45.890246;11.035597
2244;"Rovereto-C.Rosmini-Monumento";45.890842;11.043033
2246;"Cembra-Cimitero";46.174568;11.217545
2247;"Bosco-Maso Jobstraibizer";46.113245;11.179416
2248;"Arco-Svizzera";45.921147;10.891383
2250;"Arco Via S.Caterina";45.912519;10.875504
2252;"Hacleri";46.124459;11.339734
2253;"Calvola";45.92649;10.831529
2254;"Aldeno-Maso Canova";45.964223;11.092597
2256;"Strigno-Via Roma";46.063333;11.523678
2257;"Roncogno-Maso Raot";46.06744;11.209973
2258;"Zivignago-Al Ponte";46.072253;11.261136
2259;"Viarago-Via Montegian";46.079285;11.259876
2260;"Passo Rolle-Albergo Venezia";46.296223;11.782408
2261;"Zava";46.042112;11.251018
2263;"Masetti-Paese";46.051334;11.248911
2265;"Terlago Centro Sportivo";46.08896;11.047688
2266;"Vason-Sp85 Al Km 17";46.042742;11.061772
2267;"Terlago-Via Fies";46.099087;11.042564
2271;"Cavrasto Itea";46.018633;10.818609
2273;"Balbido-Scuole";46.01604;10.815917
2274;"Ponte Arche Sp5 Civ. 1";46.03511;10.868135
2278;"Vigo Cavedine-Sp84";45.977989;10.976708
2279;"Luch-Bivio Con Via Del Ponte";45.969281;10.968598
2280;"Baselga Del Bondone";46.078317;11.046923
2281;"Besenello-Posta Vecchia";45.951292;11.108365
2287;"Bezzecca-Eurospin";45.895357;10.715058
2288;"Tiarno di Sotto Loc. Degara";45.892989;10.69092
2289;"Lodrone-Hotel Castel Lodrone";45.830957;10.539451
2290;"Ragoli 'Croce'";46.05469;10.781689
2291;"Bersone-Capolinea";45.946322;10.632473
2292;"Praso-Loc. Sevror";45.953886;10.641928
2293;"Molveno-Cimitero";46.141389;10.965587
2295;"Brione Case Itea";45.879611;10.859099
2296;"Brione H.Orchidea";45.884339;10.862801
2297;"S.Alessandro";45.888068;10.862062
2299;"S.Alessandro Via Rovigo";45.886952;10.85821
2300;"S.Alessandro Cartiera";45.887068;10.855456
2301;"S.Giorgio La Grotta";45.893713;10.860859
2302;"S.Giorgio";45.898584;10.867403
2303;"S.Giorgio Incr.V.Sabbioni";45.900713;10.870375
2304;"S.Giorgio Zona Artigianale";45.904914;10.874925
2305;"S.Giorgio Incr. Circonvall.";45.908116;10.877805
2306;"Arco Via Mantova 1";45.909906;10.879503
2307;"Arco Via Mantova 21";45.912913;10.882712
2308;"Arco Via Monache Poste";45.916064;10.884856
2309;"Varone Via Venezia/Sega";45.908163;10.845083
2310;"Varone Via Venezia/Ferrari";45.908613;10.842274
2313;"Riva V.Rovereto Vv.Ff.";45.884007;10.851075
2314;"Riva Del G.-Via D. Chiesa";45.888587;10.846175
2315;"Tione-Istituto";46.034811;10.728764
2316;"Ss. 240-Mariani";45.870294;11.016687
2317;"Obra di Vallarsa Civ. 13";45.76671;11.114411
2318;"Eremo di S. Colombano";45.878686;11.063386
2319;"Rovereto-Via Barattieri";45.896492;11.040687
2320;"Tione Ospedale Civile";46.043032;10.724962
2321;"Vignole";45.908948;10.901506
2322;"Massone Inc.Via Gazzoletti";45.916854;10.901286
2324;"Pianizza Ii";46.012192;11.147856
2326;"Vattaro-Maso Fosina";45.997039;11.211763
2327;"Ss.349 Al Km. 15";45.989043;11.222359
2329;"Cornè-Loc. Lodrone";45.805623;10.974985
2330;"Loc. Landrom Civ. 1";45.80513;10.94076
2333;"Piantino";45.860713;10.937412
2334;"Valle S.Felice-Cimitero";45.867807;10.93994
2335;"Manzano-Bivio";45.864539;10.950029
2336;"Ronzo Chienis-Via Bordala";45.892389;10.953621
2338;"Montagnaga 'Villa Alpina'";46.10149;11.236265
2340;"Passo Cereda-Maso Vaietta";46.197435;11.918313
2342;"Pergolese";46.026608;10.959251
2343;"Masi di Vigo Cavedine";45.965319;10.973622
2344;"Por";45.938517;10.648236
2345;"Villa Lagarina-Via Magrè";45.917603;11.033513
2346;"Pomarolo-Via Del Pionte";45.925171;11.048059
2348;"Marco Via Ii Novembre 30";45.847797;11.011652
2349;"Bastianello";45.762873;11.127614
2350;"Pezzati";45.764686;11.126436
2351;"Luxottica-Agordo";46.284248;12.021344
2352;"Vigile";45.973218;11.057989
2353;"Costa di Cimone";45.978262;11.060241
2354;"Finestrella";45.980687;11.061054
2355;"Pietra di Cimone";45.981134;11.063692
2356;"Guardia di Folgaria";45.907383;11.132643
2358;"Regnana Via Dei Tamagi";46.158144;11.303494
2359;"Pieve Tesino Vigili Del Fuoco";46.066274;11.616186
2362;"Levico T.-Inc. Via Delle Alte";46.017559;11.341849
2363;"Gionzeri";46.057249;11.409701
2364;"Strigno";46.065981;11.523177
2365;"Spera-Capolinea.";46.075035;11.506866
2367;"Villa-Solo Dir. Strigno Fs";46.056889;11.519595
2368;"Cadino";46.217404;11.153411
2371;"Sopramonte Sp85 Loc. La Valle";46.075881;11.05603
2372;"Sopramonte Sp 85";46.075775;11.058709
2373;"Sopramonte";46.071315;11.059208
2374;"Maso Banal";46.069074;11.063408
2376;"Cavalese-Ospedale";46.289132;11.454838
2377;"Falcade Bivio Passo Valles";46.360072;11.844299
2379;"S.Martino di C.-Ex V.Pisoni";46.277777;11.798406
2380;"Trento Via Piave";46.062106;11.125369
2383;"Lisignago-Casa di Riposo";46.161789;11.198439
2384;"Caloneghi";46.198208;11.318204
2386;"Terzolas-Bivio Val di Rabbi";46.358215;10.917237
2387;"Magras-Bivio";46.360122;10.912466
2388;"Loc. Molini";46.366694;10.891517
2389;"Pracorno-Sud";46.370048;10.883505
2390;"Pracorno";46.373171;10.878309
2391;"Pracorno Bivio Pozze";46.378808;10.869665
2393;"Tassè Nord";46.394024;10.856873
2394;"S.Bernardo Sud";46.398432;10.849463
2395;"S.Bernardo";46.40124;10.845317
2396;"Piazzola Bivio";46.406018;10.828573
2397;"Casna";46.406059;10.831614
2398;"Penasa-Bivio";46.406915;10.832112
2399;"Nistella";46.408996;10.828337
2400;"Crespion";46.410259;10.82366
2401;"Piazzola";46.410436;10.817919
2402;"Piazzola-Nord";46.409742;10.814025
2403;"Somrabbi-Sud";46.409815;10.810178
2405;"Somrabbi-Misseroni";46.409866;10.803284
2406;"Somrabbi";46.410071;10.800285
2407;"Rabbi Bagni-Sud";46.407767;10.811438
2408;"Rabbi Bagni-Bar Stella";46.407756;10.813272
2409;"Rabbi Bagni";46.40762;10.808739
2410;"Masnuovo";46.40737;10.824474
2413;"Croviana";46.34384;10.90721
2414;"Monclassico Sud";46.335934;10.893306
2415;"Monclassico";46.333268;10.888506
2416;"Presson";46.332437;10.879967
2417;"Dimaro Coop";46.327363;10.872176
2418;"Dimaro P.Zza Centrale";46.325262;10.874894
2419;"Località Bonetei";46.320999;10.872238
2420;"Costa Rotian";46.317748;10.867682
2421;"Folgarida";46.305592;10.863346
2422;"Sun Valley";46.30464;10.867093
2423;"Belvedere";46.297442;10.867492
2424;"Genziana";46.260118;10.854862
2426;"Trento-Staz. Ftm";46.074288;11.120767
2427;"Cles-Autostazione";46.364609;11.038663
2429;"Mangiasa";46.350219;10.899069
2430;"Claiano Bivio";46.312711;10.776897
2431;"Pellizzano";46.311377;10.757834
2432;"Termenago Sud";46.315408;10.764912
2433;"Termenago";46.316573;10.765807
2434;"Castello di Pellizzano";46.32175;10.7744
2435;"Ortisè";46.326213;10.784864
2436;"Menas";46.328403;10.786377
2437;"Bolentina";46.344185;10.883605
2438;"Montes";46.340465;10.875564
2440;"Dimaro-Ponte";46.327957;10.870296
2441;"Deggiano Bivio";46.323839;10.851495
2442;"Mastellina";46.322222;10.846842
2443;"Mestriago";46.321368;10.839837
2445;"Piano di Commezzadura";46.320439;10.825419
2446;"Mezzana-Est";46.317001;10.806386
2447;"Mezzana Despar";46.315749;10.802461
2448;"Mezzana-Ovest";46.316619;10.798632
2452;"Cusiano";46.309863;10.745642
2453;"Ossana";46.307528;10.736464
2454;"Fucine";46.311165;10.731621
2455;"Cortina di Vermiglio";46.299593;10.699089
2456;"Vermiglio Sud";46.297618;10.695769
2457;"Vermiglio";46.296726;10.689145
2458;"Vermiglio Nord";46.29479;10.686164
2459;"Vellon Bivio";46.283583;10.659509
2460;"Forte Strino";46.280068;10.648355
2461;"Passo Tonale-Anas";46.263321;10.611651
2462;"Passo Tonale-Locatori";46.261366;10.59441
2463;"Passo Tonale Sud";46.260063;10.586561
2464;"Passo Tonale";46.258871;10.583569
2465;"Marilleva 900";46.314155;10.811592
2466;"Marilleva 'Albergo Sole Alto'";46.29852;10.818789
2467;"Marilleva 'Telecabina'";46.300719;10.81381
2468;"Marilleva 1400 'Ag.Alpitour'";46.302481;10.810259
2469;"Marilleva 1400 'Resid. Lores'";46.30361;10.809153
2470;"Marilleva 1400";46.304569;10.810522
2475;"Celentino Bivio";46.332813;10.709894
2476;"Comasine Bivio";46.33596;10.706466
2477;"Celledizzo Bivio";46.343942;10.701441
2478;"Cogolo";46.351466;10.693236
2479;"Peio-Campeggio Val di Sole";46.356724;10.679113
2480;"Peio-Fonti";46.355636;10.662975
2481;"Peio";46.363725;10.675415
2511;"Mezzolombardo";46.213452;11.093443
2512;"Mezzocorona-Borg.";46.214948;11.118695
2513;"Mezzocorona-Staz.Fs";46.20757;11.128292
2514;"Mezzocorona-Pineta";46.222934;11.133542
2515;"Maso Nuovo";46.229732;11.140831
2516;"Roverè Della Luna-Sud";46.246991;11.164688
2518;"Roverè Della Luna-Nord";46.248489;11.17724
2519;"Mezzocorona Ferrovia";46.206335;11.127415
2520;"Grumo";46.196958;11.127338
2521;"Maso Barco";46.199916;11.142321
2522;"Maso Canazzi";46.195686;11.144587
2523;"Villa Piccola";46.19703;11.148027
2524;"Molini";46.193123;11.154744
2526;"Faedo-Via Case Sparse. 9";46.191841;11.155681
2527;"Faedo";46.192668;11.161231
2528;"Lavis-Staz. Ftm";46.138142;11.108822
2529;"Zambana";46.151196;11.09659
2530;"Zambana-Staz. Ftm";46.151294;11.100868
2531;"Mezzolombardo-Nord";46.216896;11.0872
2532;"Spormaggiore";46.218109;11.047995
2533;"Spormaggiore Zona Industriale";46.227458;11.051655
2534;"Spormaggiore Sud";46.22506;11.049374
2535;"Castel Belfort";46.204621;11.040809
2536;"Cavedago";46.184023;11.028968
2537;"Cavedago";46.183709;11.027375
2538;"Cavedago Ai Piani";46.190764;11.041592
2539;"Cavedago Maso Canton";46.185517;11.038547
2540;"Maso Dalsas";46.184816;11.02358
2541;"Cavedago-Cimitero";46.185023;11.021294
2542;"Andalo";46.16392;11.002762
2543;"Andalo Sud";46.17109;11.007803
2544;"Andalo-Via Trento";46.166961;11.003857
2545;"Genzianella";46.151;10.980267
2546;"Molveno Nord";46.14409;10.96611
2547;"Molveno Htl Excelsior";46.14259;10.962794
2548;"Trento-L.Go N. Sauro";46.074839;11.125033
2550;"Maso Daldoss";46.181931;11.020559
2551;"Fai Della Paganella";46.179005;11.070116
2552;"Fai Paganella-Sud";46.183826;11.072533
2553;"Fai Paganella";46.177583;11.069132
2554;"Cortalta-Fai Della Paganella";46.17551;11.065073
2555;"Fai Paganella-Miravalle";46.175485;11.058938
2557;"Santel";46.175704;11.052306
2558;"Andalo-Maso Toscana";46.169857;11.017019
2559;"Andalo-Nord";46.168088;11.008341
2560;"Andalo-Via Paganella";46.164957;11.007217
2561;"Rallo Bivio";46.350029;11.051765
2562;"Rallo";46.342731;11.046707
2563;"Sanzenone";46.335328;11.044682
2565;"Tuenno Nord";46.332628;11.025767
2566;"Tuenno";46.325965;11.022364
2567;"Nanno";46.314835;11.047438
2568;"Portolo";46.303254;11.059854
2569;"Cles-Piazza Chiesa";46.364641;11.036415
2570;"Tassullo";46.341056;11.053745
2571;"Trento Nord-Zona Commerciale";46.090056;11.113028
2572;"Gardolo-Ferrovia";46.108097;11.104558
2573;"Spini-Zona Industriale";46.118667;11.104856
2574;"Lamar";46.12596;11.107593
2576;"Nave S.Felice";46.166862;11.113223
2578;"Grumo-S.Michele A/A.";46.193798;11.127851
2579;"Mezzocorona Ferrovia";46.206191;11.127397
2580;"Mezzocorona Borgata";46.214118;11.118809
2581;"Mezzolombardo Ferrovia";46.213454;11.093294
2582;"Masi di Vigo";46.238967;11.062266
2583;"Crescino";46.241916;11.058485
2584;"Denno";46.263593;11.060205
2586;"Mollaro";46.294617;11.068172
2587;"Segno Ferrovia";46.30461;11.071497
2588;"Taio Ferrovia";46.322049;11.067648
2589;"Dermulo Ferrovia";46.337566;11.063165
2591;"Cles Ferrovia";46.364542;11.038895
2592;"Cles-Polo Scolastico";46.369918;11.033712
2593;"Mostizzolo";46.393921;11.011321
2594;"Bozzana";46.388816;10.988814
2595;"Tozzaga Ferrovia";46.382109;10.970715
2596;"Cassana Ferrovia";46.375769;10.960513
2597;"Cavizzana Ferrovia";46.371612;10.952043
2598;"Caldes Ferrovia";46.36611;10.94324
2599;"Terzolas Ferrovia";46.357975;10.925611
2601;"Croviana Ftm";46.343758;10.907191
2602;"Monclassico Ftm";46.332452;10.889439
2604;"Dimaro Ferrovia";46.32891;10.872232
2605;"Mastellina Ftm";46.322182;10.847672
2606;"Daolasa Ferrovia";46.319514;10.836164
2609;"Cles-Ospedale";46.360864;11.031647
2610;"Cles-Masere-Poli";46.356839;11.029223
2611;"Mechel Sud";46.351335;11.022417
2612;"Mechel Civ. 19";46.349423;11.020085
2613;"Mechel";46.348916;11.01822
2614;"Piano Commezzadura Ftm";46.317448;10.826353
2615;"Marilleva 900";46.315208;10.812211
2616;"Pozza di Fassa 'Loc. Vac'";46.432642;11.687083
2617;"Mostizzolo-Bivio";46.393762;11.012186
2618;"Toflini";46.399781;11.010735
2619;"Scanna";46.396204;11.02574
2620;"Varollo";46.39814;11.022169
2621;"Livo";46.405418;11.017741
2622;"Preghena Ovest";46.409016;11.010463
2623;"Baselga di Bresimo";46.415259;10.985103
2624;"Bresimo Sud";46.412205;10.973595
2625;"Bresimo";46.410794;10.968255
2626;"Preghena Nord";46.409637;11.016806
2627;"Marcena Molini";46.444993;11.009923
2628;"Marcena";46.441917;11.017475
2630;"Marcena Ori";46.440813;11.021925
2631;"Corte Inferiore Bivio";46.439028;11.02589
2632;"Mione";46.437083;11.027969
2633;"Marcena Du Park";46.445771;11.013295
2634;"Corte Superiore Bivio";46.448624;11.01124
2635;"Scassio";46.449562;11.009059
2636;"Mocenigo";46.4509;11.008221
2637;"Lanza di Rumo";46.45475;11.01245
2638;"Truzzi Bivio";46.23947;11.062324
2639;"Truzzi Nord";46.243084;11.063909
2643;"Masi di Vigo-Bivio";46.24899;11.068939
2644;"Bastianelli";46.25792;11.082715
2645;"Vigo di Ton";46.265372;11.086167
2646;"Vigo di Ton-Nord";46.263933;11.081178
2647;"Bivio Raut";46.261436;11.075689
2648;"Raut";46.254575;11.069653
2649;"Toss-Sud-Via Verdi";46.275582;11.080015
2650;"Toss";46.276612;11.079293
2651;"Lavis--Via Filos";46.145606;11.097286
2652;"Zambana Aicheri";46.154152;11.092792
2653;"Maso Gesuiti";46.156479;11.091745
2654;"Maso San Valentino";46.159261;11.09811
2655;"Nave San Rocco";46.166352;11.109802
2656;"Masetto";46.171237;11.105359
2657;"Maso Inon";46.177718;11.105564
2658;"Maso Tabarelli";46.182694;11.105639
2659;"Rupe";46.195889;11.101453
2660;"Mezzolombardo Stella";46.209487;11.094155
2661;"Crescino";46.241885;11.058665
2662;"Denno Magazzino";46.266671;11.055952
2663;"Cagnò";46.394922;11.04017
2664;"Revò";46.390858;11.059223
2665;"Romallo";46.396342;11.066059
2666;"Romallo Nord";46.399681;11.068547
2667;"Cloz Sud";46.416351;11.084548
2668;"Cloz";46.419465;11.087258
2669;"Cloz-Nord";46.421863;11.089961
2670;"Arsio";46.426557;11.09635
2671;"Brez";46.430992;11.107223
2672;"Castelfondo";46.454373;11.117516
2673;"Fondo-Piazza S.Giovanni";46.439416;11.135808
2674;"Fondo-Via Garibaldi";46.437269;11.137786
2675;"Fondo-Autorimessa";46.436126;11.140681
2676;"Denno";46.27496;11.048179
2677;"Cunevo";46.285934;11.037961
2678;"Flavon";46.299109;11.03119
2679;"Terres";46.309982;11.022795
2680;"Tuenno-Sud";46.32147;11.021827
2681;"Mechel Bivio";46.352206;11.027089
2683;"Santa Giustina";46.346039;11.060428
2684;"Dermulo";46.337645;11.062917
2685;"Coredo";46.348752;11.088969
2686;"Smarano";46.341949;11.107755
2687;"Sfruz";46.336818;11.115841
2688;"Tret";46.478291;11.138235
2694;"Sporminore";46.237349;11.03129
2695;"Sporminore Nord";46.239613;11.023899
2696;"Lover";46.247526;11.024542
2697;"Campodenno-Bivio";46.2588;11.032814
2698;"Quetta-Bivio";46.258112;11.046466
2699;"Termon";46.26809;11.036287
2702;"Sanzeno";46.36567;11.074273
2703;"Malgolo";46.378329;11.088787
2704;"Malgolo-Nord";46.380902;11.094416
2705;"Salter";46.377512;11.10584
2706;"Salter-Nord";46.381139;11.107306
2707;"Romeno";46.394691;11.120601
2708;"Cavareno-Loc. Piena";46.402899;11.132187
2709;"Cavareno";46.40937;11.13749
2710;"Sarnonico";46.41862;11.140698
2711;"Fondo-Sud";46.432346;11.140639
2712;"Malosco";46.434123;11.144997
2714;"Belvedere di Ronzone";46.427676;11.154277
2715;"Ronzone";46.424183;11.151458
2716;"Ronzone-Sud";46.41966;11.14672
2717;"Ruffrè-Bivio";46.417474;11.166256
2718;"Ruffrè-Giordani";46.419337;11.175865
2720;"Ruffrè-Maso Valletta";46.414455;11.185064
2722;"Mendola";46.41834;11.204664
2723;"Passo Mendola";46.416009;11.208159
2724;"Banco";46.374469;11.069688
2725;"Casez";46.375792;11.075892
